127.0.0.1, 2016-03-10 00:16:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000778
127.0.0.1, 2016-03-10 00:16:21, GET, /admin/default/edit/SPE/models/dbSYQ.py, HTTP/1.1, 200, 0.234022
127.0.0.1, 2016-03-10 00:16:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000754
127.0.0.1, 2016-03-10 00:16:22, GET, /admin/default/edit/SPE/models/dbSYQ.py, HTTP/1.1, 200, 0.291451
127.0.0.1, 2016-03-10 00:16:23, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.343500
127.0.0.1, 2016-03-10 00:16:23, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.524454
127.0.0.1, 2016-03-10 00:16:23, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.692859
127.0.0.1, 2016-03-10 00:16:23, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.479618
127.0.0.1, 2016-03-10 00:16:23, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 1.001708
127.0.0.1, 2016-03-10 00:16:42, GET, /admin/default/edit/SPE/models/dbSYQ_Formularios.py, HTTP/1.1, 200, 0.081644
127.0.0.1, 2016-03-10 00:16:42, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.041353
127.0.0.1, 2016-03-10 00:16:59, POST, /admin/default/create_file, HTTP/1.1, 200, 0.089532
127.0.0.1, 2016-03-10 00:16:59, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.176819
127.0.0.1, 2016-03-10 00:16:59, GET, /admin/default/edit/SPE/models/Formularios.py, HTTP/1.1, 200, 0.237771
127.0.0.1, 2016-03-10 00:16:59, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.043079
127.0.0.1, 2016-03-10 00:17:06, POST, /admin/default/create_file, HTTP/1.1, 200, 0.087999
127.0.0.1, 2016-03-10 00:17:07, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.188354
127.0.0.1, 2016-03-10 00:17:07, GET, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.275957
127.0.0.1, 2016-03-10 00:17:07, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.043081
127.0.0.1, 2016-03-10 00:17:22, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.135014
127.0.0.1, 2016-03-10 00:17:23, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.501035
127.0.0.1, 2016-03-10 00:17:51, POST, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.071628
127.0.0.1, 2016-03-10 00:18:07, POST, /admin/default/edit/SPE/models/dbSYQ_Formularios.py, HTTP/1.1, 200, 0.113188
127.0.0.1, 2016-03-10 00:18:21, GET, /admin/default/site, HTTP/1.1, 200, 0.236552
127.0.0.1, 2016-03-10 00:18:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000764
127.0.0.1, 2016-03-10 00:18:25, GET, /admin/default/design/SPE, HTTP/1.1, 200, 1.100335
127.0.0.1, 2016-03-10 00:18:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000801
127.0.0.1, 2016-03-10 00:18:29, GET, /admin/default/delete/SPE/models/Formularios.py, HTTP/1.1, 200, 0.220060
127.0.0.1, 2016-03-10 00:18:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000791
127.0.0.1, 2016-03-10 00:18:31, POST, /admin/default/delete/SPE/models/Formularios.py, HTTP/1.1, 303, 0.131722
127.0.0.1, 2016-03-10 00:18:33, GET, /admin/default/design/SPE, HTTP/1.1, 200, 2.094942
127.0.0.1, 2016-03-10 00:18:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000789
127.0.0.1, 2016-03-10 00:18:48, GET, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.209156
127.0.0.1, 2016-03-10 00:18:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000765
127.0.0.1, 2016-03-10 00:18:50, GET, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.328417
127.0.0.1, 2016-03-10 00:18:50, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.245311
127.0.0.1, 2016-03-10 00:18:50, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.651804
127.0.0.1, 2016-03-10 00:18:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.793710
127.0.0.1, 2016-03-10 00:18:50, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.576966
127.0.0.1, 2016-03-10 00:18:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.980038
127.0.0.1, 2016-03-10 00:19:18, POST, /admin/default/create_file, HTTP/1.1, 200, 0.089267
127.0.0.1, 2016-03-10 00:19:19, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.167929
127.0.0.1, 2016-03-10 00:19:19, GET, /admin/default/edit/SPE/views/Formularios/registrar_empresa.html, HTTP/1.1, 200, 0.246061
127.0.0.1, 2016-03-10 00:19:19, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.041547
127.0.0.1, 2016-03-10 00:19:49, POST, /admin/default/edit/SPE/views/Formularios/registrar_empresa.html, HTTP/1.1, 200, 0.073480
127.0.0.1, 2016-03-10 00:19:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.089441
127.0.0.1, 2016-03-10 00:19:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.300179
127.0.0.1, 2016-03-10 00:19:58, GET, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.079934
127.0.0.1, 2016-03-10 00:19:58, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.040403
127.0.0.1, 2016-03-10 00:20:25, POST, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.135486
127.0.0.1, 2016-03-10 00:20:29, GET, /SPE/default/index, HTTP/1.1, 500, 0.504558
127.0.0.1, 2016-03-10 00:20:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000770
127.0.0.1, 2016-03-10 00:20:35, GET, /SPE/default/, HTTP/1.1, 500, 0.491134
127.0.0.1, 2016-03-10 00:20:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000822
127.0.0.1, 2016-03-10 00:20:36, GET, /admin/default/ticket/SPE/127.0.0.1.2016-03-10.00-20-34.6770b634-431c-4b03-b224-d5ab4a91d5d3, HTTP/1.1, 200, 0.480251
127.0.0.1, 2016-03-10 00:20:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000780
127.0.0.1, 2016-03-10 00:20:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.111807
127.0.0.1, 2016-03-10 00:20:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.408997
127.0.0.1, 2016-03-10 00:20:57, GET, /admin/default/edit/SPE/models/dbSYQ.py, HTTP/1.1, 200, 0.064992
127.0.0.1, 2016-03-10 00:20:57, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.039777
127.0.0.1, 2016-03-10 00:21:02, GET, /admin/default/edit/SPE/models/dbSYQ_Formularios.py, HTTP/1.1, 200, 0.067349
127.0.0.1, 2016-03-10 00:21:02, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.043091
127.0.0.1, 2016-03-10 00:21:09, POST, /admin/default/edit/SPE/models/dbSYQ_Formularios.py, HTTP/1.1, 200, 0.074304
127.0.0.1, 2016-03-10 00:21:27, GET, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.069785
127.0.0.1, 2016-03-10 00:21:27, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.039596
127.0.0.1, 2016-03-10 00:21:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.086389
127.0.0.1, 2016-03-10 00:21:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.312536
127.0.0.1, 2016-03-10 00:22:17, POST, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.075747
127.0.0.1, 2016-03-10 00:22:21, GET, /SPE/default/, HTTP/1.1, 500, 0.362512
127.0.0.1, 2016-03-10 00:22:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000802
127.0.0.1, 2016-03-10 00:22:23, GET, /admin/default/ticket/SPE/127.0.0.1.2016-03-10.00-22-20.e5686bae-52ef-47da-bd4f-f214cac1c47b, HTTP/1.1, 200, 0.438260
127.0.0.1, 2016-03-10 00:22:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000782
127.0.0.1, 2016-03-10 00:22:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.078914
127.0.0.1, 2016-03-10 00:22:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.302413
127.0.0.1, 2016-03-10 00:23:22, POST, /admin/default/edit/SPE/models/dbSYQ_Formularios.py, HTTP/1.1, 200, 0.089454
127.0.0.1, 2016-03-10 00:23:46, POST, /admin/default/edit/SPE/models/dbSYQ_Formularios.py, HTTP/1.1, 200, 0.093895
127.0.0.1, 2016-03-10 00:23:49, GET, /SPE/default/, HTTP/1.1, 200, 0.214770
127.0.0.1, 2016-03-10 00:23:49, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 200, 0.001128
127.0.0.1, 2016-03-10 00:23:49, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.001342
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/css/navbar.css, HTTP/1.1, 200, 0.001195
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/css/footer.css, HTTP/1.1, 200, 0.001451
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/js/jquery.js, HTTP/1.1, 200, 0.001270
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000929
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/js/calendar.js, HTTP/1.1, 200, 0.001504
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.001154
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/js/web2py.js, HTTP/1.1, 200, 0.006226
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/css/calendar.css, HTTP/1.1, 200, 0.012892
127.0.0.1, 2016-03-10 00:23:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.303322
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 200, 0.003380
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/js/share.js, HTTP/1.1, 200, 0.001224
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.001192
127.0.0.1, 2016-03-10 00:23:50, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 200, 0.002254
127.0.0.1, 2016-03-10 00:23:51, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.668672
127.0.0.1, 2016-03-10 00:23:51, GET, /SPE/static/images/home/header-usb.png, HTTP/1.1, 200, 0.001130
127.0.0.1, 2016-03-10 00:23:52, GET, /SPE/static/images/twitter.png, HTTP/1.1, 200, 0.001742
127.0.0.1, 2016-03-10 00:23:52, GET, /SPE/static/images/facebook.png, HTTP/1.1, 200, 0.001112
127.0.0.1, 2016-03-10 00:23:52, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 200, 0.003120
127.0.0.1, 2016-03-10 00:23:52, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001122
127.0.0.1, 2016-03-10 00:23:56, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 500, 0.239630
127.0.0.1, 2016-03-10 00:23:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000829
127.0.0.1, 2016-03-10 00:23:59, GET, /admin/default/ticket/SPE/127.0.0.1.2016-03-10.00-23-55.b6b91ae4-86f2-48ba-8dd3-a9e65d63ba4a, HTTP/1.1, 200, 0.299140
127.0.0.1, 2016-03-10 00:24:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000834
127.0.0.1, 2016-03-10 00:24:24, GET, /admin/default/edit/SPE/views/default/permiso_evaluacion_extratemporaneo.html, HTTP/1.1, 200, 0.099041
127.0.0.1, 2016-03-10 00:24:24, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.038666
127.0.0.1, 2016-03-10 00:24:28, GET, /admin/default/edit/SPE/views/default/permiso_inscripcion_extratemporaneo.html, HTTP/1.1, 200, 0.088248
127.0.0.1, 2016-03-10 00:24:28, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.042164
127.0.0.1, 2016-03-10 00:24:46, GET, /SPE/default/, HTTP/1.1, 200, 0.222822
127.0.0.1, 2016-03-10 00:24:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.093361
127.0.0.1, 2016-03-10 00:24:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.348123
127.0.0.1, 2016-03-10 00:24:56, GET, /SPE/Formularios/registrar_empresa, HTTP/1.1, 200, 0.725285
127.0.0.1, 2016-03-10 00:24:56, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000985
127.0.0.1, 2016-03-10 00:25:08, POST, /SPE/Formularios/registrar_empresa, HTTP/1.1, 200, 0.744603
127.0.0.1, 2016-03-10 00:25:08, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001057
127.0.0.1, 2016-03-10 00:25:08, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000901
127.0.0.1, 2016-03-10 00:25:08, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.001005
127.0.0.1, 2016-03-10 00:25:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.076631
127.0.0.1, 2016-03-10 00:25:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.318223
127.0.0.1, 2016-03-10 00:26:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.072976
127.0.0.1, 2016-03-10 00:26:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.303858
127.0.0.1, 2016-03-10 00:27:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.076880
127.0.0.1, 2016-03-10 00:27:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.336568
127.0.0.1, 2016-03-10 00:28:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.126069
127.0.0.1, 2016-03-10 00:28:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.368359
127.0.0.1, 2016-03-10 00:29:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.091437
127.0.0.1, 2016-03-10 00:29:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.347188
127.0.0.1, 2016-03-10 00:29:58, GET, /SPE/default/index, HTTP/1.1, 200, 0.369705
127.0.0.1, 2016-03-10 00:29:58, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001185
127.0.0.1, 2016-03-10 00:29:58, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001431
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000909
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.003155
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000996
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001036
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.001324
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000942
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.000924
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000973
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000914
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001743
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000907
127.0.0.1, 2016-03-10 00:29:59, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.001028
127.0.0.1, 2016-03-10 00:30:00, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.001286
127.0.0.1, 2016-03-10 00:30:00, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.005624
127.0.0.1, 2016-03-10 00:30:00, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.001138
127.0.0.1, 2016-03-10 00:30:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.126870
127.0.0.1, 2016-03-10 00:30:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.354295
127.0.0.1, 2016-03-10 00:31:24, GET, /SPE/default/retirar_pasantia, HTTP/1.1, 200, 0.259678
127.0.0.1, 2016-03-10 00:31:24, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000921
127.0.0.1, 2016-03-10 00:31:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.087447
127.0.0.1, 2016-03-10 00:31:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.366316
127.0.0.1, 2016-03-10 00:32:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.110804
127.0.0.1, 2016-03-10 00:32:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.416181
127.0.0.1, 2016-03-10 00:33:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.105074
127.0.0.1, 2016-03-10 00:33:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.345019
127.0.0.1, 2016-03-10 00:34:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.089039
127.0.0.1, 2016-03-10 00:34:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.364938
127.0.0.1, 2016-03-10 00:35:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.093951
127.0.0.1, 2016-03-10 00:35:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.334246
127.0.0.1, 2016-03-10 00:36:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.093886
127.0.0.1, 2016-03-10 00:36:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.339018
127.0.0.1, 2016-03-10 00:37:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.106452
127.0.0.1, 2016-03-10 00:37:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.362062
127.0.0.1, 2016-03-10 00:38:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.089113
127.0.0.1, 2016-03-10 00:38:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.315738
127.0.0.1, 2016-03-10 00:39:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.093719
127.0.0.1, 2016-03-10 00:39:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.333119
127.0.0.1, 2016-03-10 00:40:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.096268
127.0.0.1, 2016-03-10 00:40:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.325971
127.0.0.1, 2016-03-10 00:41:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.088364
127.0.0.1, 2016-03-10 00:41:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.351083
127.0.0.1, 2016-03-10 00:42:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.146546
127.0.0.1, 2016-03-10 00:42:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.428509
127.0.0.1, 2016-03-10 00:42:52, GET, /admin/default/edit/SPE/views/default/permiso_inscripcion_extratemporaneo.html, HTTP/1.1, 200, 0.114600
127.0.0.1, 2016-03-10 00:43:00, POST, /admin/default/edit/SPE/views/default/permiso_inscripcion_extratemporaneo.html, HTTP/1.1, 200, 0.129818
127.0.0.1, 2016-03-10 00:43:04, GET, /admin/default/edit/SPE/views/default/permiso_evaluacion_extratemporaneo.html, HTTP/1.1, 200, 0.091916
127.0.0.1, 2016-03-10 00:43:11, GET, /admin/default/edit/SPE/controllers/default.py, HTTP/1.1, 200, 0.106629
127.0.0.1, 2016-03-10 00:43:11, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.046432
127.0.0.1, 2016-03-10 00:43:25, POST, /admin/default/edit/SPE/controllers/default.py, HTTP/1.1, 200, 0.114442
127.0.0.1, 2016-03-10 00:43:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.076037
127.0.0.1, 2016-03-10 00:43:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.334856
127.0.0.1, 2016-03-10 00:44:42, GET, /SPE/default/justificar_retiro_empresa, HTTP/1.1, 200, 0.295985
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001140
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000929
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000846
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000921
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000914
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000911
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.001277
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000990
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000977
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000999
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000992
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000937
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.000946
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.001103
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.000975
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.000985
127.0.0.1, 2016-03-10 00:44:43, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.000939
127.0.0.1, 2016-03-10 00:44:48, GET, /SPE/Formularios/registrar_empresa, HTTP/1.1, 200, 0.597686
127.0.0.1, 2016-03-10 00:44:48, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.001099
127.0.0.1, 2016-03-10 00:44:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.135911
127.0.0.1, 2016-03-10 00:44:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.415362
127.0.0.1, 2016-03-10 00:44:58, GET, /SPE/default/retirar_pasantia, HTTP/1.1, 200, 0.470501
127.0.0.1, 2016-03-10 00:44:58, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000935
127.0.0.1, 2016-03-10 00:45:01, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 500, 0.209127
127.0.0.1, 2016-03-10 00:45:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000767
127.0.0.1, 2016-03-10 00:45:03, GET, /SPE/default/retirar_pasantia, HTTP/1.1, 200, 0.253898
127.0.0.1, 2016-03-10 00:45:45, POST, /admin/default/edit/SPE/models/dbSYQ_Formularios.py, HTTP/1.1, 200, 0.101225
127.0.0.1, 2016-03-10 00:45:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.070438
127.0.0.1, 2016-03-10 00:45:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.582536
127.0.0.1, 2016-03-10 00:46:06, POST, /admin/default/edit/SPE/controllers/default.py, HTTP/1.1, 200, 0.079745
127.0.0.1, 2016-03-10 00:46:29, POST, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.144571
127.0.0.1, 2016-03-10 00:46:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.099239
127.0.0.1, 2016-03-10 00:46:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.295446
127.0.0.1, 2016-03-10 00:46:50, POST, /admin/default/edit/SPE/views/default/permiso_inscripcion_extratemporaneo.html, HTTP/1.1, 200, 0.079856
127.0.0.1, 2016-03-10 00:46:54, GET, /SPE/default/justificar_retiro_empresa, HTTP/1.1, 200, 0.279779
127.0.0.1, 2016-03-10 00:46:54, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000919
127.0.0.1, 2016-03-10 00:46:57, GET, /SPE/Formularios/registrar_empresa, HTTP/1.1, 200, 0.587410
127.0.0.1, 2016-03-10 00:46:57, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000944
127.0.0.1, 2016-03-10 00:47:03, GET, /SPE/default/retirar_pasantia, HTTP/1.1, 200, 0.294240
127.0.0.1, 2016-03-10 00:47:03, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000920
127.0.0.1, 2016-03-10 00:47:10, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 500, 0.241104
127.0.0.1, 2016-03-10 00:47:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000823
127.0.0.1, 2016-03-10 00:47:12, GET, /admin/default/ticket/SPE/127.0.0.1.2016-03-10.00-47-10.14dd793e-1fc6-4c70-89fc-45f193cd25fe, HTTP/1.1, 200, 0.316177
127.0.0.1, 2016-03-10 00:47:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000795
127.0.0.1, 2016-03-10 00:47:29, POST, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.070277
127.0.0.1, 2016-03-10 00:47:31, GET, /admin/default/ticket/SPE/127.0.0.1.2016-03-10.00-47-10.14dd793e-1fc6-4c70-89fc-45f193cd25fe, HTTP/1.1, 200, 0.344769
127.0.0.1, 2016-03-10 00:47:31, GET, /admin/static/_2.13.4/css/calendar.css, HTTP/1.1, 304, 0.031413
127.0.0.1, 2016-03-10 00:47:31, GET, /admin/static/_2.13.4/js/jquery.js, HTTP/1.1, 304, 0.042159
127.0.0.1, 2016-03-10 00:47:31, GET, /admin/static/_2.13.4/js/web2py.js, HTTP/1.1, 304, 0.035276
127.0.0.1, 2016-03-10 00:47:31, GET, /admin/static/_2.13.4/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.034737
127.0.0.1, 2016-03-10 00:47:31, GET, /admin/static/_2.13.4/js/calendar.js, HTTP/1.1, 304, 0.041756
127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 304, 0.012316
